,Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
110,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,7,1996-02-12,1996-02-18,,,,,,,,,,,,,,,No Report
111,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,8,1996-02-19,1996-02-25,,,,,,,,,,,,,,,No Report
112,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,9,1996-02-26,1996-03-03,,,,,,,,,,,,,,,No Report
113,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,10,1996-03-04,1996-03-10,,,,,,,,,,,,,,,No Report
114,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,11,1996-03-11,1996-03-17,,,,,,,,,,,,,,,No Report
115,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,12,1996-03-18,1996-03-24,,,,,,,,,,,,,,,No Report
116,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,13,1996-03-25,1996-03-31,,,,,,,,,,,,,,,No Report
117,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,14,1996-04-01,1996-04-07,,,,,,,,,,,,,,,No Report
118,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,15,1996-04-08,1996-04-14,,,,,,,,,,,,,,,No Report
119,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,16,1996-04-15,1996-04-21,,,,,,,,,,,,,,,No Report
120,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,17,1996-04-22,1996-04-28,,,,,,,,,,,,,,,No Report
121,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,18,1996-04-29,1996-05-05,,,,,,,,,,,,,,,No Report
122,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,19,1996-05-06,1996-05-12,,,,,,,,,,,,,,,No Report
123,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,20,1996-05-13,1996-05-19,,,,,,,,,,,,,,,No Report
124,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,21,1996-05-20,1996-05-26,,,,,,,,,,,,,,,No Report
125,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,22,1996-05-27,1996-06-02,,,,,,,,,,,,,,,No Report
126,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,23,1996-06-03,1996-06-09,,,,,,,,,,,,,,,No Report
127,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,24,1996-06-10,1996-06-16,,,,,,,,,,,,,,,No Report
128,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,25,1996-06-17,1996-06-23,,,,,,,,,,,,,,,No Report
129,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,26,1996-06-24,1996-06-30,,,,,,,,,,,,,,,No Report
130,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,27,1996-07-01,1996-07-07,,,,,,,,,,,,,,,No Report
131,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,28,1996-07-08,1996-07-14,,,,,,,,,,,,,,,No Report
132,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,29,1996-07-15,1996-07-21,,,,,,,,,,,,,,,No Report
133,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,30,1996-07-22,1996-07-28,,,,,,,,,,,,,,,No Report
134,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,31,1996-07-29,1996-08-04,,,,,,,,,,,,,,,No Report
135,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,32,1996-08-05,1996-08-11,,,,,,,,,,,,,,,No Report
136,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,33,1996-08-12,1996-08-18,,,,,,,,,,,,,,,No Report
137,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,34,1996-08-19,1996-08-25,,,,,,,,,,,,,,,No Report
138,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,35,1996-08-26,1996-09-01,,,,,,,,,,,,,,,No Report
139,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,36,1996-09-02,1996-09-08,,,,,,,,,,,,,,,No Report
140,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,37,1996-09-09,1996-09-15,,,,,,,,,,,,,,,No Report
141,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,38,1996-09-16,1996-09-22,,,,,,,,,,,,,,,No Report
142,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,39,1996-09-23,1996-09-29,,,,,,,,,,,,,,,No Report
143,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,40,1996-09-30,1996-10-06,,,,,,,,,,,,,,,No Report
144,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,41,1996-10-07,1996-10-13,,,,,,,,,,,,,,,No Report
145,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,42,1996-10-14,1996-10-20,,,,,,,,,,,,,,,No Report
146,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,43,1996-10-21,1996-10-27,,,,,,,,,,,,,,,No Report
147,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,44,1996-10-28,1996-11-03,,,,,,,,,,,,,,,No Report
148,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,45,1996-11-04,1996-11-10,,,,,,,,,,,,,,,No Report
149,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,46,1996-11-11,1996-11-17,,,,,,,,,,,,,,,No Report
150,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,47,1996-11-18,1996-11-24,,,,,,,,,,,,,,,No Report
151,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,48,1996-11-25,1996-12-01,,,,,,,,,,,,,,,No Report
152,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,49,1996-12-02,1996-12-08,,,,,,,,,,,,,,,No Report
153,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,50,1996-12-09,1996-12-15,,,,,,,,,,,,,,,No Report
154,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,51,1996-12-16,1996-12-22,,,,,,,,,,,,,,,No Report
155,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1996,52,1996-12-23,1996-12-29,,,,,,,,,,,,,,,No Report
156,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,1,1996-12-30,1997-01-05,,,,,,,,,,,,,,,No Report
157,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,2,1997-01-06,1997-01-12,,,,,,,,,,,,,,,No Report
158,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,3,1997-01-13,1997-01-19,,,,,,,,,,,,,,,No Report
159,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,4,1997-01-20,1997-01-26,,,,,,,,,,,,,,,No Report
160,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,5,1997-01-27,1997-02-02,,,,,,,,,,,,,,,No Report
161,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,6,1997-02-03,1997-02-09,,,,,,,,,,,,,,,No Report
162,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,7,1997-02-10,1997-02-16,,,,,,,,,,,,,,,No Report
163,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,8,1997-02-17,1997-02-23,,,,,,,,,,,,,,,No Report
164,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,9,1997-02-24,1997-03-02,,,,,,,,,,,,,,,No Report
165,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,10,1997-03-03,1997-03-09,,,,,,,,,,,,,,,No Report
166,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,11,1997-03-10,1997-03-16,,,,,,,,,,,,,,,No Report
167,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,12,1997-03-17,1997-03-23,,,,,,,,,,,,,,,No Report
168,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,13,1997-03-24,1997-03-30,,,,,,,,,,,,,,,No Report
169,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,14,1997-03-31,1997-04-06,,,,,,,,,,,,,,,No Report
170,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,15,1997-04-07,1997-04-13,,,,,,,,,,,,,,,No Report
171,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,16,1997-04-14,1997-04-20,,,,,,,,,,,,,,,No Report
172,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,17,1997-04-21,1997-04-27,,,,,,,,,,,,,,,No Report
173,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,18,1997-04-28,1997-05-04,,,,,,,,,,,,,,,No Report
174,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,19,1997-05-05,1997-05-11,,,,,,,,,,,,,,,No Report
175,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,20,1997-05-12,1997-05-18,,,,,,,,,,,,,,,No Report
176,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,21,1997-05-19,1997-05-25,,,,,,,,,,,,,,,No Report
177,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,22,1997-05-26,1997-06-01,,,,,,,,,,,,,,,No Report
178,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,23,1997-06-02,1997-06-08,,,,,,,,,,,,,,,No Report
179,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,24,1997-06-09,1997-06-15,,,,,,,,,,,,,,,No Report
180,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,25,1997-06-16,1997-06-22,,,,,,,,,,,,,,,No Report
181,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,26,1997-06-23,1997-06-29,,,,,,,,,,,,,,,No Report
182,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,27,1997-06-30,1997-07-06,,,,,,,,,,,,,,,No Report
183,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,28,1997-07-07,1997-07-13,,,,,,,,,,,,,,,No Report
184,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,29,1997-07-14,1997-07-20,,,,,,,,,,,,,,,No Report
185,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,30,1997-07-21,1997-07-27,,,,,,,,,,,,,,,No Report
186,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,31,1997-07-28,1997-08-03,,,,,,,,,,,,,,,No Report
187,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,32,1997-08-04,1997-08-10,,,,,,,,,,,,,,,No Report
188,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,33,1997-08-11,1997-08-17,,,,,,,,,,,,,,,No Report
189,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,34,1997-08-18,1997-08-24,,,,,,,,,,,,,,,No Report
190,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,35,1997-08-25,1997-08-31,,,,,,,,,,,,,,,No Report
191,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,36,1997-09-01,1997-09-07,,,,,,,,,,,,,,,No Report
192,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,37,1997-09-08,1997-09-14,,,,,,,,,,,,,,,No Report
193,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,38,1997-09-15,1997-09-21,,,,,,,,,,,,,,,No Report
194,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,39,1997-09-22,1997-09-28,,,,,,,,,,,,,,,No Report
195,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,40,1997-09-29,1997-10-05,,,,,,,,,,,,,,,No Report
196,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,41,1997-10-06,1997-10-12,,,,,,,,,,,,,,,No Report
197,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,42,1997-10-13,1997-10-19,,,,,,,,,,,,,,,No Report
198,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,43,1997-10-20,1997-10-26,,,,,,,,,,,,,,,No Report
199,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,44,1997-10-27,1997-11-02,,,,,,,,,,,,,,,No Report
200,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,45,1997-11-03,1997-11-09,,,,,,,,,,,,,,,No Report
201,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,46,1997-11-10,1997-11-16,,,,,,,,,,,,,,,No Report
202,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,47,1997-11-17,1997-11-23,,,,,,,,,,,,,,,No Report
203,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,48,1997-11-24,1997-11-30,,,,,,,,,,,,,,,No Report
204,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,49,1997-12-01,1997-12-07,,,,,,,,,,,,,,,No Report
205,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,50,1997-12-08,1997-12-14,,,,,,,,,,,,,,,No Report
206,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,51,1997-12-15,1997-12-21,,,,,,,,,,,,,,,No Report
207,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1997,52,1997-12-22,1997-12-28,,,,,,,,,,,,,,,No Report
208,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,1,1997-12-29,1998-01-04,,,,,,,,,,,,,,,No Report
209,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,2,1998-01-05,1998-01-11,,,,,,,,,,,,,,,No Report
210,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,3,1998-01-12,1998-01-18,,,,,,,,,,,,,,,No Report
211,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,4,1998-01-19,1998-01-25,,,,,,,,,,,,,,,No Report
212,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,5,1998-01-26,1998-02-01,,,,,,,,,,,,,,,No Report
213,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,6,1998-02-02,1998-02-08,,,,,,,,,,,,,,,No Report
214,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,7,1998-02-09,1998-02-15,,,,,,,,,,,,,,,No Report
215,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,8,1998-02-16,1998-02-22,,,,,,,,,,,,,,,No Report
216,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,9,1998-02-23,1998-03-01,,,,,,,,,,,,,,,No Report
217,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,10,1998-03-02,1998-03-08,,,,,,,,,,,,,,,No Report
218,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,11,1998-03-09,1998-03-15,,,,,,,,,,,,,,,No Report
219,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,12,1998-03-16,1998-03-22,,,,,,,,,,,,,,,No Report
220,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,13,1998-03-23,1998-03-29,,,,,,,,,,,,,,,No Report
221,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,14,1998-03-30,1998-04-05,,,,,,,,,,,,,,,No Report
222,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,15,1998-04-06,1998-04-12,,,,,,,,,,,,,,,No Report
223,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,16,1998-04-13,1998-04-19,,,,,,,,,,,,,,,No Report
224,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,17,1998-04-20,1998-04-26,,,,,,,,,,,,,,,No Report
225,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,18,1998-04-27,1998-05-03,,,,,,,,,,,,,,,No Report
226,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,19,1998-05-04,1998-05-10,,,,,,,,,,,,,,,No Report
227,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,20,1998-05-11,1998-05-17,,,,,,,,,,,,,,,No Report
228,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,21,1998-05-18,1998-05-24,,,,,,,,,,,,,,,No Report
229,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,22,1998-05-25,1998-05-31,,,,,,,,,,,,,,,No Report
230,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,23,1998-06-01,1998-06-07,,,,,,,,,,,,,,,No Report
231,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,24,1998-06-08,1998-06-14,,,,,,,,,,,,,,,No Report
232,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,25,1998-06-15,1998-06-21,,,,,,,,,,,,,,,No Report
233,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,26,1998-06-22,1998-06-28,,,,,,,,,,,,,,,No Report
234,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,27,1998-06-29,1998-07-05,,,,,,,,,,,,,,,No Report
235,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,28,1998-07-06,1998-07-12,,,,,,,,,,,,,,,No Report
236,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,29,1998-07-13,1998-07-19,,,,,,,,,,,,,,,No Report
237,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,30,1998-07-20,1998-07-26,,,,,,,,,,,,,,,No Report
238,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,31,1998-07-27,1998-08-02,,,,,,,,,,,,,,,No Report
239,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,32,1998-08-03,1998-08-09,,,,,,,,,,,,,,,No Report
240,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,33,1998-08-10,1998-08-16,,,,,,,,,,,,,,,No Report
241,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,34,1998-08-17,1998-08-23,,,,,,,,,,,,,,,No Report
242,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,35,1998-08-24,1998-08-30,,,,,,,,,,,,,,,No Report
243,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,36,1998-08-31,1998-09-06,,,,,,,,,,,,,,,No Report
244,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,37,1998-09-07,1998-09-13,,,,,,,,,,,,,,,No Report
245,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,38,1998-09-14,1998-09-20,,,,,,,,,,,,,,,No Report
246,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,39,1998-09-21,1998-09-27,,,,,,,,,,,,,,,No Report
247,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,40,1998-09-28,1998-10-04,,,,,,,,,,,,,,,No Report
248,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,41,1998-10-05,1998-10-11,,,,,,,,,,,,,,,No Report
249,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,42,1998-10-12,1998-10-18,,,,,,,,,,,,,,,No Report
250,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,43,1998-10-19,1998-10-25,,,,,,,,,,,,,,,No Report
251,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,44,1998-10-26,1998-11-01,,,,,,,,,,,,,,,No Report
252,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,45,1998-11-02,1998-11-08,,,,,,,,,,,,,,,No Report
253,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,46,1998-11-09,1998-11-15,,,,,,,,,,,,,,,No Report
254,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,47,1998-11-16,1998-11-22,,,,,,,,,,,,,,,No Report
255,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,48,1998-11-23,1998-11-29,,,,,,,,,,,,,,,No Report
256,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,49,1998-11-30,1998-12-06,,,,,,,,,,,,,,,No Report
257,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,50,1998-12-07,1998-12-13,,,,,,,,,,,,,,,No Report
258,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,51,1998-12-14,1998-12-20,,,,,,,,,,,,,,,No Report
259,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,52,1998-12-21,1998-12-27,,,,,,,,,,,,,,,No Report
260,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1998,53,1998-12-28,1999-01-03,,,,,,,,,,,,,,,No Report
261,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,1,1999-01-04,1999-01-10,,,,,,,,,,,,,,,No Report
262,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,2,1999-01-11,1999-01-17,,,,,,,,,,,,,,,No Report
263,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,3,1999-01-18,1999-01-24,,,,,,,,,,,,,,,No Report
264,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,4,1999-01-25,1999-01-31,,,,,,,,,,,,,,,No Report
265,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,5,1999-02-01,1999-02-07,,,,,,,,,,,,,,,No Report
266,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,6,1999-02-08,1999-02-14,,,,,,,,,,,,,,,No Report
267,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,7,1999-02-15,1999-02-21,,,,,,,,,,,,,,,No Report
268,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,8,1999-02-22,1999-02-28,,,,,,,,,,,,,,,No Report
269,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,9,1999-03-01,1999-03-07,,,,,,,,,,,,,,,No Report
270,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,10,1999-03-08,1999-03-14,,,,,,,,,,,,,,,No Report
271,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,11,1999-03-15,1999-03-21,,,,,,,,,,,,,,,No Report
272,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,12,1999-03-22,1999-03-28,,,,,,,,,,,,,,,No Report
273,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,13,1999-03-29,1999-04-04,,,,,,,,,,,,,,,No Report
274,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,14,1999-04-05,1999-04-11,,,,,,,,,,,,,,,No Report
275,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,15,1999-04-12,1999-04-18,,,,,,,,,,,,,,,No Report
276,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,16,1999-04-19,1999-04-25,,,,,,,,,,,,,,,No Report
277,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,17,1999-04-26,1999-05-02,,,,,,,,,,,,,,,No Report
278,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,18,1999-05-03,1999-05-09,,,,,,,,,,,,,,,No Report
279,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,19,1999-05-10,1999-05-16,,,,,,,,,,,,,,,No Report
280,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,20,1999-05-17,1999-05-23,,,,,,,,,,,,,,,No Report
281,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,21,1999-05-24,1999-05-30,,,,,,,,,,,,,,,No Report
282,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,22,1999-05-31,1999-06-06,,,,,,,,,,,,,,,No Report
283,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,23,1999-06-07,1999-06-13,,,,,,,,,,,,,,,No Report
284,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,24,1999-06-14,1999-06-20,,,,,,,,,,,,,,,No Report
285,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,25,1999-06-21,1999-06-27,,,,,,,,,,,,,,,No Report
286,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,26,1999-06-28,1999-07-04,,,,,,,,,,,,,,,No Report
287,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,27,1999-07-05,1999-07-11,,,,,,,,,,,,,,,No Report
288,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,28,1999-07-12,1999-07-18,,,,,,,,,,,,,,,No Report
289,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,29,1999-07-19,1999-07-25,,,,,,,,,,,,,,,No Report
290,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,30,1999-07-26,1999-08-01,,,,,,,,,,,,,,,No Report
291,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,31,1999-08-02,1999-08-08,,,,,,,,,,,,,,,No Report
292,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,32,1999-08-09,1999-08-15,,,,,,,,,,,,,,,No Report
293,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,33,1999-08-16,1999-08-22,,,,,,,,,,,,,,,No Report
294,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,34,1999-08-23,1999-08-29,,,,,,,,,,,,,,,No Report
295,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,35,1999-08-30,1999-09-05,,,,,,,,,,,,,,,No Report
296,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,36,1999-09-06,1999-09-12,,,,,,,,,,,,,,,No Report
297,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,37,1999-09-13,1999-09-19,,,,,,,,,,,,,,,No Report
298,New Zealand,Western Pacific Region of WHO,Oceania Melanesia Polynesia,1999,38,1999-09-20,1999-09-26,,,,,,,,,,,,,,,No Report
